date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),OT
1/13/2019 8:30,33.666668,24.933332,10.866667,0.59933335
1/13/2019 9:00,318.53333,6.0666666,108.6,5.1913333
1/13/2019 9:30,526.4,176.6,168.4,10.486
1/13/2019 10:00,651.4,700,66.26667,14.902667
1/13/2019 10:30,736.26666,850.8,69.26667,18.624666
1/13/2019 11:00,846.2,919.3333,87.26667,21.650667
1/13/2019 11:30,959.93335,942.3333,99.933334,24.055334
1/13/2019 12:00,1023.5333,943,108.46667,26.032
1/13/2019 12:30,1073.8667,933,113.333336,27.434668
1/13/2019 13:00,1083.8,921.93335,115.333336,27.972666
1/13/2019 13:30,1108.4,996.4,125.666664,27.92
1/13/2019 14:00,1120.1333,923.8,115.13333,27.736
1/13/2019 14:30,1098.2667,931.3333,112.066666,27.159334
1/13/2019 15:00,1020.5333,935.13336,106.066666,25.768667
1/13/2019 15:30,949.6,951.93335,99.13333,24.170666
1/13/2019 16:00,847,923.4667,85.333336,21.652666
1/13/2019 16:30,701,811,63.666668,17.196
1/13/2019 17:00,574.8,264.73334,193.2,13.338667
1/13/2019 17:30,502.06668,30.266666,189.2,10.487333
1/13/2019 18:00,300,0,98.2,5.69
1/13/2019 18:30,76.2,0.33333334,17.8,1.1733333
1/13/2019 19:00,0,0,0,0
1/13/2019 19:30,0,0,0,0
1/13/2019 20:00,0,0,0,0
1/13/2019 20:30,0,0,0,0
1/13/2019 21:00,0,0,0,0
1/13/2019 21:30,0,0,0,0
1/13/2019 22:00,0,0,0,0
1/13/2019 22:30,0,0,0,0
1/13/2019 23:00,0,0,0,0
1/13/2019 23:30,0,0,0,0
1/14/2019 0:00,0,0,0,0
1/14/2019 0:30,0,0,0,0
1/14/2019 1:00,0,0,0,0
1/14/2019 1:30,0,0,0,0
1/14/2019 2:00,0,0,0,0
1/14/2019 2:30,0,0,0,0
1/14/2019 3:00,0,0,0,0
1/14/2019 3:30,0,0,0,0
1/14/2019 4:00,0,0,0,0
1/14/2019 4:30,0,0,0,0
1/14/2019 5:00,0,0,0,0
1/14/2019 5:30,0,0,0,0
1/14/2019 6:00,0,0,0,0
1/14/2019 6:30,0,0,0,0
1/14/2019 7:00,0,0,0,0
1/14/2019 7:30,0,0,0,0
1/14/2019 8:00,0,0,0,0
1/14/2019 8:30,32.6,23.133333,11,0.6293333
1/14/2019 9:00,321.26666,5.6,113.46667,5.3766665
1/14/2019 9:30,523,174.46666,176.13333,10.602667
1/14/2019 10:00,640.8,608.4,94.86667,14.583333
1/14/2019 10:30,732.73334,851.26666,69.26667,18.335333
1/14/2019 11:00,845.6667,920.93335,87.4,21.706667
1/14/2019 11:30,959.26666,948.8,100.73333,24.24
1/14/2019 12:00,996.5333,935.6,107.6,25.643333
1/14/2019 12:30,1078.8,935.6667,113.933334,27.444
1/14/2019 13:00,1103.4,945.93335,118.86667,28.326666
1/14/2019 13:30,1113.2,990.6,124.333336,28.382668
1/14/2019 14:00,1138.6,953.26666,119.6,28.164667
1/14/2019 14:30,1038,893.8,107.2,26.417334
1/14/2019 15:00,932.5333,842.6667,95.2,24.219334
1/14/2019 15:30,861.6667,872.3333,92.6,22.200666
1/14/2019 16:00,678.86664,748.2,88.666664,17.922667
1/14/2019 16:30,392.86667,158.2,200.06667,10.616
1/14/2019 17:00,484,285.13333,176.2,12.034667
1/14/2019 17:30,218.06667,71,120.333336,5.444
1/14/2019 18:00,294.33334,13.6,121.666664,6.1953335
1/14/2019 18:30,40.866665,1.2666667,13.2,0.7866667
1/14/2019 19:00,0,0,0,0
1/14/2019 19:30,0,0,0,0
1/14/2019 20:00,0,0,0,0
1/14/2019 20:30,0,0,0,0
1/14/2019 21:00,0,0,0,0
1/14/2019 21:30,0,0,0,0
1/14/2019 22:00,0,0,0,0
1/14/2019 22:30,0,0,0,0
1/14/2019 23:00,0,0,0,0
1/14/2019 23:30,0,0,0,0
1/15/2019 0:00,0,0,0,0
1/15/2019 0:30,0,0,0,0
1/15/2019 1:00,0,0,0,0
1/15/2019 1:30,0,0,0,0
1/15/2019 2:00,0,0,0,0
1/15/2019 2:30,0,0,0,0
1/15/2019 3:00,0,0,0,0
1/15/2019 3:30,0,0,0,0
1/15/2019 4:00,0,0,0,0
1/15/2019 4:30,0,0,0,0
1/15/2019 5:00,0,0,0,0
1/15/2019 5:30,0,0,0,0
1/15/2019 6:00,0,0,0,0
1/15/2019 6:30,0,0,0,0
1/15/2019 7:00,0,0,0,0
1/15/2019 7:30,0,0,0,0
1/15/2019 8:00,0,0,0,0
1/15/2019 8:30,27.533333,4.2,14.066667,0.718
1/15/2019 9:00,104.8,14.266666,45.933334,2.174
1/15/2019 9:30,367.6,138.26666,122.53333,7.733333
1/15/2019 10:00,631.6667,661.8,83.73333,14.6206665
1/15/2019 10:30,631.86664,641.6,103.6,16.714666
1/15/2019 11:00,731.5333,795.86664,75.4,19.272667
1/15/2019 11:30,978.3333,984.26666,104.46667,24.888666
1/15/2019 12:00,905.93335,843.5333,98.26667,24.13
1/15/2019 12:30,908,807,96,27.454
1/15/2019 13:00,908,807,96,28.43
1/15/2019 13:30,908,807,96,27.624
1/15/2019 14:00,908,807,96,28.57
1/15/2019 14:30,908,807,96,24.289333
1/15/2019 15:00,908,807,96,24.118668
1/15/2019 15:30,908,807,96,19.986
1/15/2019 16:00,908,807,96,8.758667
1/15/2019 16:30,908,807,96,5.3826666
1/15/2019 17:00,908,807,96,11.368667
1/15/2019 17:30,510.6,80.46667,219.53334,10.22
1/15/2019 18:00,236.66667,0.46666667,86.066666,4.317333
1/15/2019 18:30,85.066666,1.1333333,25,1.34
1/15/2019 19:00,0,0,0,0
1/15/2019 19:30,0,0,0,0
1/15/2019 20:00,0,0,0,0
1/15/2019 20:30,0,0,0,0
1/15/2019 21:00,0,0,0,0
1/15/2019 21:30,0,0,0,0
1/15/2019 22:00,0,0,0,0
1/15/2019 22:30,0,0,0,0
1/15/2019 23:00,0,0,0,0
1/15/2019 23:30,0,0,0,0
1/16/2019 0:00,0,0,0,0
1/16/2019 0:30,0,0,0,0
1/16/2019 1:00,0,0,0,0
1/16/2019 1:30,0,0,0,0
1/16/2019 2:00,0,0,0,0
1/16/2019 2:30,0,0,0,0
1/16/2019 3:00,0,0,0,0
1/16/2019 3:30,0,0,0,0
1/16/2019 4:00,0,0,0,0
1/16/2019 4:30,0,0,0,0
1/16/2019 5:00,0,0,0,0
1/16/2019 5:30,0,0,0,0
1/16/2019 6:00,0,0,0,0
1/16/2019 6:30,0,0,0,0
1/16/2019 7:00,0,0,0,0
1/16/2019 7:30,0,0,0,0
1/16/2019 8:00,0,0,0,0
1/16/2019 8:30,30.066668,4,11.866667,0.68
1/16/2019 9:00,256.6,9.6,96,4.466
1/16/2019 9:30,455,152.53334,154.13333,9.356667
1/16/2019 10:00,589,344.33334,175.4,13.794666
1/16/2019 10:30,689.4667,805.6,66.13333,17.766
1/16/2019 11:00,807.4667,879.13336,84.066666,20.904
1/16/2019 11:30,905.8,888.26666,94.8,23.564667
1/16/2019 12:00,986.73334,903.6667,104.86667,25.594
1/16/2019 12:30,1050.4667,905.8,111,26.884
1/16/2019 13:00,1077.2,910.13336,114.86667,27.856667
1/16/2019 13:30,1113.8667,981.86664,125.26667,28.380667
1/16/2019 14:00,1130.8,922,116.066666,28.080667
1/16/2019 14:30,1126.4667,943.4,114.8,27.610666
1/16/2019 15:00,1059.6666,963.86664,110.73333,26.471333
1/16/2019 15:30,989.73334,981.3333,103.86667,24.940666
1/16/2019 16:00,882.93335,954.8,89.8,22.232
1/16/2019 16:30,779.26666,889.5333,71.46667,19.122
1/16/2019 17:00,667.26666,724.86664,66.86667,15.518666
1/16/2019 17:30,490.46667,31.733334,190.46666,10.274667
1/16/2019 18:00,268.46667,0,92.066666,5.326
1/16/2019 18:30,114.4,2.6,32,1.972
1/16/2019 19:00,0,0,0,0
1/16/2019 19:30,0,0,0,0
1/16/2019 20:00,0,0,0,0
1/16/2019 20:30,0,0,0,0
1/16/2019 21:00,0,0,0,0
1/16/2019 21:30,0,0,0,0
1/16/2019 22:00,0,0,0,0
1/16/2019 22:30,0,0,0,0
1/16/2019 23:00,0,0,0,0
1/16/2019 23:30,0,0,0,0
1/17/2019 0:00,0,0,0,0
1/17/2019 0:30,0,0,0,0
1/17/2019 1:00,0,0,0,0
1/17/2019 1:30,0,0,0,0
1/17/2019 2:00,0,0,0,0
1/17/2019 2:30,0,0,0,0
1/17/2019 3:00,0,0,0,0
1/17/2019 3:30,0,0,0,0
1/17/2019 4:00,0,0,0,0
1/17/2019 4:30,0,0,0,0
1/17/2019 5:00,0,0,0,0
1/17/2019 5:30,0,0,0,0
1/17/2019 6:00,0,0,0,0
1/17/2019 6:30,0,0,0,0
1/17/2019 7:00,0,0,0,0
1/17/2019 7:30,0,0,0,0
1/17/2019 8:00,0,0,0,0
1/17/2019 8:30,30.133333,4.733333,11,0.70933336
1/17/2019 9:00,266.93332,5.4666667,100.2,4.6293335
1/17/2019 9:30,460.8,152.6,157.8,9.478666
1/17/2019 10:00,593.8,436.06668,144.53334,13.903334
1/17/2019 10:30,684.06665,802.4667,65.933334,17.550667
1/17/2019 11:00,803,875.06665,83.8,20.861334
1/17/2019 11:30,916.4667,898.3333,96.13333,23.378666
1/17/2019 12:00,984.6667,900.86664,104.73333,25.254
1/17/2019 12:30,1034.6666,893,109.8,26.402
1/17/2019 13:00,1057.3334,892,113.2,27.452
1/17/2019 13:30,1091.0667,964.6667,123.26667,28.008667
1/17/2019 14:00,1112.6666,909.8,115.13333,27.955334
1/17/2019 14:30,1093.9333,914.4667,111.933334,27.042
1/17/2019 15:00,1025.4667,928.13336,107.2,25.901333
1/17/2019 15:30,945.13336,936.06665,99.666664,23.873333
1/17/2019 16:00,850.6,923.86664,87.4,21.666666
1/17/2019 16:30,760,873.4667,70.666664,18.656666
1/17/2019 17:00,652.06665,715.5333,83.46667,15.098666
1/17/2019 17:30,504.86667,29.933332,197.8,10.68
1/17/2019 18:00,311.93332,0,106,6.066
1/17/2019 18:30,97.46667,1,25.666666,1.5573334
1/17/2019 19:00,0,0,0,0
1/17/2019 19:30,0,0,0,0
1/17/2019 20:00,0,0,0,0
1/17/2019 20:30,0,0,0,0
1/17/2019 21:00,0,0,0,0
1/17/2019 21:30,0,0,0,0
1/17/2019 22:00,0,0,0,0
1/17/2019 22:30,0,0,0,0
1/17/2019 23:00,0,0,0,0
1/17/2019 23:30,0,0,0,0
1/18/2019 0:00,0,0,0,0
1/18/2019 0:30,0,0,0,0
1/18/2019 1:00,0,0,0,0
1/18/2019 1:30,0,0,0,0
1/18/2019 2:00,0,0,0,0
1/18/2019 2:30,0,0,0,0
1/18/2019 3:00,0,0,0,0
1/18/2019 3:30,0,0,0,0
1/18/2019 4:00,0,0,0,0
1/18/2019 4:30,0,0,0,0
1/18/2019 5:00,0,0,0,0
1/18/2019 5:30,0,0,0,0
1/18/2019 6:00,0,0,0,0
1/18/2019 6:30,0,0,0,0
1/18/2019 7:00,0,0,0,0
1/18/2019 7:30,0,0,0,0
1/18/2019 8:00,0,0,0,0
1/18/2019 8:30,31.2,27,8.933333,0.61266667
1/18/2019 9:00,298.86667,5.866667,108.933334,4.963333
1/18/2019 9:30,503.06668,173.73334,166,10.076667
1/18/2019 10:00,630.4667,641.6667,82.6,14.532666
1/18/2019 10:30,723,845.13336,69.73333,18.282
1/18/2019 11:00,831.93335,908.26666,87.26667,21.312666
1/18/2019 11:30,945.6667,925.86664,99.4,23.757334
1/18/2019 12:00,1008.6,924.3333,107.73333,25.682
1/18/2019 12:30,1056.0667,909.13336,112,26.812666
1/18/2019 13:00,1054.2,888.13336,112.933334,27.2
1/18/2019 13:30,1072.2667,941.6,120.73333,27.206
1/18/2019 14:00,1033.4667,816.93335,105.86667,26.574
1/18/2019 14:30,1069.1333,894.13336,109.73333,26.634666
1/18/2019 15:00,1006.2,908.86664,105.46667,25.366667
1/18/2019 15:30,925.4,914.8,97.53333,23.603333
1/18/2019 16:00,835.8,906.5333,86.2,21.344
1/18/2019 16:30,760.4667,870.13336,70.86667,18.866
1/18/2019 17:00,656.06665,771.26666,50.733334,15.335333
1/18/2019 17:30,501.46667,33.533333,198.26666,10.472667
1/18/2019 18:00,309.66666,0,106.666664,5.9933333
1/18/2019 18:30,130.6,11.8,37.6,2.176
1/18/2019 19:00,0,0,0,0
1/18/2019 19:30,0,0,0,0
1/18/2019 20:00,0,0,0,0
1/18/2019 20:30,0,0,0,0
1/18/2019 21:00,0,0,0,0
1/18/2019 21:30,0,0,0,0
1/18/2019 22:00,0,0,0,0
1/18/2019 22:30,0,0,0,0
1/18/2019 23:00,0,0,0,0
1/18/2019 23:30,0,0,0,0
1/19/2019 0:00,0,0,0,0
1/19/2019 0:30,0,0,0,0
1/19/2019 1:00,0,0,0,0
1/19/2019 1:30,0,0,0,0
1/19/2019 2:00,0,0,0,0
1/19/2019 2:30,0,0,0,0
1/19/2019 3:00,0,0,0,0
1/19/2019 3:30,0,0,0,0
1/19/2019 4:00,0,0,0,0
1/19/2019 4:30,0,0,0,0
1/19/2019 5:00,0,0,0,0
1/19/2019 5:30,0,0,0,0
1/19/2019 6:00,0,0,0,0
1/19/2019 6:30,0,0,0,0
1/19/2019 7:00,0,0,0,0
1/19/2019 7:30,0,0,0,0
1/19/2019 8:00,0,0,0,0
1/19/2019 8:30,29.333334,35.2,7.0666666,0.572
1/19/2019 9:00,301.33334,2.7333333,110.86667,5.032
1/19/2019 9:30,506,181.06667,165.6,10.150666
1/19/2019 10:00,641.86664,749.6667,50.4,14.723333
1/19/2019 10:30,737.26666,865.4667,71.666664,18.566668
1/19/2019 11:00,843.26666,921.73334,88.86667,21.643333
1/19/2019 11:30,958.6,938.13336,101.2,24.006
1/19/2019 12:00,1023.4,936.86664,109.53333,25.838667
1/19/2019 12:30,1058.6,909.4667,112.4,26.716667
1/19/2019 13:00,1054.4,887.6667,113.13333,27.124666
1/19/2019 13:30,1086.1333,949.26666,122.333336,27.324
1/19/2019 14:00,1099.4,894.8,114.13333,27.379333
1/19/2019 14:30,1094.9333,910.93335,112.333336,26.856667
1/19/2019 15:00,1034.8667,935.5333,109.066666,26.138666
1/19/2019 15:30,960.26666,948.5333,101.933334,24.329334
1/19/2019 16:00,852,923.8,88.6,21.612
1/19/2019 16:30,758.93335,873.06665,71.46667,18.898
1/19/2019 17:00,669.93335,787.4,52.266666,15.687333
1/19/2019 17:30,544.13336,35.066666,215.8,11.472667
1/19/2019 18:00,348.26666,0,119.86667,6.746
1/19/2019 18:30,132.4,8.333333,35.733334,2.186
1/19/2019 19:00,0,0,0,0
1/19/2019 19:30,0,0,0,0
1/19/2019 20:00,0,0,0,0
1/19/2019 20:30,0,0,0,0
1/19/2019 21:00,0,0,0,0
1/19/2019 21:30,0,0,0,0
1/19/2019 22:00,0,0,0,0
1/19/2019 22:30,0,0,0,0
1/19/2019 23:00,0,0,0,0
1/19/2019 23:30,0,0,0,0
1/20/2019 0:00,0,0,0,0
1/20/2019 0:30,0,0,0,0
1/20/2019 1:00,0,0,0,0
1/20/2019 1:30,0,0,0,0
1/20/2019 2:00,0,0,0,0
1/20/2019 2:30,0,0,0,0
1/20/2019 3:00,0,0,0,0
1/20/2019 3:30,0,0,0,0
1/20/2019 4:00,0,0,0,0
1/20/2019 4:30,0,0,0,0
1/20/2019 5:00,0,0,0,0
1/20/2019 5:30,0,0,0,0
1/20/2019 6:00,0,0,0,0
1/20/2019 6:30,0,0,0,0
1/20/2019 7:00,0,0,0,0
1/20/2019 7:30,0,0,0,0
1/20/2019 8:00,0,0,0,0
1/20/2019 8:30,30.333334,35.2,7.3333335,0.60466665
1/20/2019 9:00,301.93332,2.7333333,113.13333,5.0373335
1/20/2019 9:30,506.46667,182.8,165.66667,10.154
1/20/2019 10:00,637.2,698.73334,67.26667,14.612667
1/20/2019 10:30,728.3333,854.93335,70.933334,18.288
1/20/2019 11:00,831.6,907.26666,87.8,21.308
1/20/2019 11:30,939.73334,920,99.6,23.708666
1/20/2019 12:00,1015.8,928.6667,109.13333,26.14
1/20/2019 12:30,1075,922.4,114.53333,27.594
1/20/2019 13:00,1094.8667,918.4667,117.8,28.515333
1/20/2019 13:30,1129.4,987.8,127.53333,28.952
1/20/2019 14:00,1141.2,925.13336,118.4,28.642
1/20/2019 14:30,1130.8,935.06665,115.8,27.925333
1/20/2019 15:00,1036.6666,930.6,109,26.394
1/20/2019 15:30,940,924,99.73333,23.974667
1/20/2019 16:00,833.5333,900.06665,86.73333,21.458
1/20/2019 16:30,728.5333,841.8,69.666664,18.254
1/20/2019 17:00,634.6667,728.4667,68.666664,15.034
1/20/2019 17:30,446,57.533333,192.26666,9.233334
1/20/2019 18:00,314.4,0,119.13333,6.245333
1/20/2019 18:30,97.4,15.733334,32.133335,1.6466666
1/20/2019 19:00,0,0,0,0
1/20/2019 19:30,0,0,0,0
1/20/2019 20:00,0,0,0,0
1/20/2019 20:30,0,0,0,0
1/20/2019 21:00,0,0,0,0
1/20/2019 21:30,0,0,0,0
1/20/2019 22:00,0,0,0,0
1/20/2019 22:30,0,0,0,0
1/20/2019 23:00,0,0,0,0
1/20/2019 23:30,0,0,0,0
1/21/2019 0:00,0,0,0,0
1/21/2019 0:30,0,0,0,0
1/21/2019 1:00,0,0,0,0
1/21/2019 1:30,0,0,0,0
1/21/2019 2:00,0,0,0,0
1/21/2019 2:30,0,0,0,0
1/21/2019 3:00,0,0,0,0
1/21/2019 3:30,0,0,0,0
1/21/2019 4:00,0,0,0,0
1/21/2019 4:30,0,0,0,0
1/21/2019 5:00,0,0,0,0
1/21/2019 5:30,0,0,0,0
1/21/2019 6:00,0,0,0,0
1/21/2019 6:30,0,0,0,0
1/21/2019 7:00,0,0,0,0
1/21/2019 7:30,0,0,0,0
1/21/2019 8:00,0,0,0,0
1/21/2019 8:30,28,5.3333335,10.933333,0.63533336
1/21/2019 9:00,229.53334,10.133333,94.46667,4.084
1/21/2019 9:30,397.73334,150.4,144.53334,8.266666
1/21/2019 10:00,531.6667,162.2,231.13333,12.535334
1/21/2019 10:30,641.93335,762.6,63.6,16.389334
1/21/2019 11:00,763.5333,833.8,80.86667,19.889334
1/21/2019 11:30,888,866.3333,94.13333,22.650667
1/21/2019 12:00,961.26666,875.8,103.13333,24.741333
1/21/2019 12:30,1024.9333,874.4,108.933334,26.271334
1/21/2019 13:00,1051.2667,876.5333,112.73333,27.18
1/21/2019 13:30,1065.3334,924.3333,120.13333,27.466
1/21/2019 14:00,1084.3334,875.6,112.666664,27.250668
1/21/2019 14:30,968.86664,782.93335,113.066666,24.673334
1/21/2019 15:00,1062.5333,954.86664,112.333336,26.553333
1/21/2019 15:30,984.6,981.26666,106.6,23.226
1/21/2019 16:00,808.86664,850.6,96.46667,21.097334
1/21/2019 16:30,724.06665,835.4,69.53333,17.977333
1/21/2019 17:00,514.93335,257.53333,170.73334,12.919333
1/21/2019 17:30,452.6,35.666668,189.33333,9.834666
1/21/2019 18:00,282.66666,0,103.13333,5.582
1/21/2019 18:30,92.2,2.2,28.466667,1.486
1/21/2019 19:00,0,0,0,0
1/21/2019 19:30,0,0,0,0
1/21/2019 20:00,0,0,0,0
1/21/2019 20:30,0,0,0,0
1/21/2019 21:00,0,0,0,0
1/21/2019 21:30,0,0,0,0
1/21/2019 22:00,0,0,0,0
1/21/2019 22:30,0,0,0,0
1/21/2019 23:00,0,0,0,0
1/21/2019 23:30,0,0,0,0
1/22/2019 0:00,0,0,0,0
1/22/2019 0:30,0,0,0,0
1/22/2019 1:00,0,0,0,0
1/22/2019 1:30,0,0,0,0
1/22/2019 2:00,0,0,0,0
1/22/2019 2:30,0,0,0,0
1/22/2019 3:00,0,0,0,0
1/22/2019 3:30,0,0,0,0
1/22/2019 4:00,0,0,0,0
1/22/2019 4:30,0,0,0,0
1/22/2019 5:00,0,0,0,0
1/22/2019 5:30,0,0,0,0
1/22/2019 6:00,0,0,0,0
1/22/2019 6:30,0,0,0,0
1/22/2019 7:00,0,0,0,0
1/22/2019 7:30,0,0,0,0
1/22/2019 8:00,0,0,0,0
1/22/2019 8:30,19.9,3,10.5,0.545
1/22/2019 9:00,230.13333,6.5333333,95.86667,4.0233335
1/22/2019 9:30,414.73334,162.8,144.4,8.404667
1/22/2019 10:00,594.86664,586.13336,116.666664,14.211333
1/22/2019 10:30,598.06665,715.4,95.46667,15.271334
1/22/2019 11:00,950.26666,1155.1333,110.13333,23.036667
1/22/2019 11:30,889.5333,874.6667,95.46667,22.562666
1/22/2019 12:00,953.4667,868.73334,102.8,24.640667
1/22/2019 12:30,1021.93335,869.8,108.8,26.206667
1/22/2019 13:00,1079.5333,889.06665,114.8,27.748667
1/22/2019 13:30,660.4667,494.26666,129.6,18.776667
1/22/2019 14:00,981.06665,839.2,106.86667,24.497334
1/22/2019 14:30,1126.1333,935.4667,118.13333,24.046
1/22/2019 15:00,1013.06665,898.2,106.4,25.244
1/22/2019 15:30,922.2,894.3333,97.333336,23.136667
1/22/2019 16:00,803.2,857.4667,84.8,20.222666
1/22/2019 16:30,709.5333,820,68.73333,17.733334
1/22/2019 17:00,577.6,399.4,178.13333,13.677333
1/22/2019 17:30,480.6,55.666668,211.86667,10.530666
1/22/2019 18:00,281.66666,0.33333334,107,5.43
1/22/2019 18:30,92.4,2.1333334,28.6,1.5206667
1/22/2019 19:00,0,0,0,0
1/22/2019 19:30,0,0,0,0
1/22/2019 20:00,0,0,0,0
1/22/2019 20:30,0,0,0,0
1/22/2019 21:00,0,0,0,0
1/22/2019 21:30,0,0,0,0
1/22/2019 22:00,0,0,0,0
1/22/2019 22:30,0,0,0,0
1/22/2019 23:00,0,0,0,0
1/22/2019 23:30,0,0,0,0
1/23/2019 0:00,0,0,0,0
1/23/2019 0:30,0,0,0,0
1/23/2019 1:00,0,0,0,0
1/23/2019 1:30,0,0,0,0
1/23/2019 2:00,0,0,0,0
1/23/2019 2:30,0,0,0,0
1/23/2019 3:00,0,0,0,0
1/23/2019 3:30,0,0,0,0
1/23/2019 4:00,0,0,0,0
1/23/2019 4:30,0,0,0,0
1/23/2019 5:00,0,0,0,0
1/23/2019 5:30,0,0,0,0
1/23/2019 6:00,0,0,0,0
1/23/2019 6:30,0,0,0,0
1/23/2019 7:00,0,0,0,0
1/23/2019 7:30,0,0,0,0
1/23/2019 8:00,0,0,0,0
1/23/2019 8:30,25.066668,3.4,9.133333,0.64266664
1/23/2019 9:00,247.93333,2.2,100.8,4.282
1/23/2019 9:30,438.26666,174,146.86667,8.967334
1/23/2019 10:00,576.6,427.46667,145,13.378667
1/23/2019 10:30,680.13336,807.13336,67.73333,17.196
1/23/2019 11:00,794.93335,870,84.933334,20.49
1/23/2019 11:30,912.3333,890,97.46667,23.062666
1/23/2019 12:00,980.8,892.6667,105.86667,25.074
1/23/2019 12:30,1048,893,112.066666,26.472666
1/23/2019 13:00,1065,887.6,114.933334,27.274666
1/23/2019 13:30,1080.4,932,121.86667,27.49
1/23/2019 14:00,1102.2,887,115.066666,27.307333
1/23/2019 14:30,1082.6,888.26666,111.4,26.407333
1/23/2019 15:00,1012,899.8,106.933334,25.240667
1/23/2019 15:30,945.2,913,101.1,23.679
1/23/2019 16:00,841.86664,905.4,88.86667,21.302
1/23/2019 16:30,733.4,847.26666,71.53333,18.251333
1/23/2019 17:00,626.8,752.06665,51.733334,14.737333
1/23/2019 17:30,501.06668,37.133335,210.73334,10.703333
1/23/2019 18:00,316.86667,0,114.933334,6.1953335
1/23/2019 18:30,116.666664,8.133333,35.666668,1.9473333
1/23/2019 19:00,0,0,0,0
1/23/2019 19:30,0,0,0,0
1/23/2019 20:00,0,0,0,0
1/23/2019 20:30,0,0,0,0
1/23/2019 21:00,0,0,0,0
1/23/2019 21:30,0,0,0,0
1/23/2019 22:00,0,0,0,0
1/23/2019 22:30,0,0,0,0
1/23/2019 23:00,0,0,0,0
1/23/2019 23:30,0,0,0,0
1/24/2019 0:00,0,0,0,0
1/24/2019 0:30,0,0,0,0
1/24/2019 1:00,0,0,0,0
1/24/2019 1:30,0,0,0,0
1/24/2019 2:00,0,0,0,0
1/24/2019 2:30,0,0,0,0
1/24/2019 3:00,0,0,0,0
1/24/2019 3:30,0,0,0,0
1/24/2019 4:00,0,0,0,0
1/24/2019 4:30,0,0,0,0
1/24/2019 5:00,0,0,0,0
1/24/2019 5:30,0,0,0,0
1/24/2019 6:00,0,0,0,0
1/24/2019 6:30,0,0,0,0
1/24/2019 7:00,0,0,0,0
1/24/2019 7:30,0,0,0,0
1/24/2019 8:00,0,0,0,0
1/24/2019 8:30,20.333334,2.1333334,11,0.74733335
1/24/2019 9:00,290.13333,0,117.066666,5.008
1/24/2019 9:30,494,209.86667,158.4,10.026
1/24/2019 10:00,624.93335,742,50.866665,14.341333
1/24/2019 10:30,711.8,845.6,70.2,17.777
1/24/2019 11:00,827.6667,906.8,88.933334,21.177334
1/24/2019 11:30,944.2,919.86664,101.066666,23.628
1/24/2019 12:00,1007.4667,914.8,109,25.502
1/24/2019 12:30,1064.0667,904.6667,113.8,26.782
1/24/2019 13:00,1085.2,902.3333,117.2,27.728
1/24/2019 13:30,1104.2,938.93335,123.46667,27.844
1/24/2019 14:00,1127.2667,904,117.6,27.560667
1/24/2019 14:30,1112.3334,910,114.73333,26.988667
1/24/2019 15:00,1058.2,938.4667,112.066666,26.088667
1/24/2019 15:30,994.8,967.4,106.666664,24.71
1/24/2019 16:00,877.13336,943.5333,93.26667,22.176
1/24/2019 16:30,769.93335,887.86664,75.53333,19.051332
1/24/2019 17:00,681,811.73334,56.2,15.856667
1/24/2019 17:30,565.6667,38.6,237.33333,12.014667
1/24/2019 18:00,402.8,0,144.8,7.974
1/24/2019 18:30,147.4,9.2,43.533333,2.5046666
1/24/2019 19:00,0,0,0,0
1/24/2019 19:30,0,0,0,0
1/24/2019 20:00,0,0,0,0
1/24/2019 20:30,0,0,0,0
1/24/2019 21:00,0,0,0,0
1/24/2019 21:30,0,0,0,0
1/24/2019 22:00,0,0,0,0
1/24/2019 22:30,0,0,0,0
1/24/2019 23:00,0,0,0,0
1/24/2019 23:30,0,0,0,0
1/25/2019 0:00,0,0,0,0
1/25/2019 0:30,0,0,0,0
1/25/2019 1:00,0,0,0,0
1/25/2019 1:30,0,0,0,0
1/25/2019 2:00,0,0,0,0
1/25/2019 2:30,0,0,0,0
1/25/2019 3:00,0,0,0,0
1/25/2019 3:30,0,0,0,0
1/25/2019 4:00,0,0,0,0
1/25/2019 4:30,0,0,0,0
1/25/2019 5:00,0,0,0,0
1/25/2019 5:30,0,0,0,0
1/25/2019 6:00,0,0,0,0
1/25/2019 6:30,0,0,0,0
1/25/2019 7:00,0,0,0,0
1/25/2019 7:30,0,0,0,0
1/25/2019 8:00,0,0,0,0
1/25/2019 8:30,18.8,1.8666667,12.8,0.73333335
1/25/2019 9:00,291.93332,0,119.8,5.026
1/25/2019 9:30,492.26666,216,156.93333,9.998667
1/25/2019 10:00,624.06665,742.86664,51.066666,14.391334
1/25/2019 10:30,724,857.6667,72.6,18.190666
1/25/2019 11:00,836.86664,915.86664,90.26667,21.321333
1/25/2019 11:30,954,928.13336,102.26667,23.719334
1/25/2019 12:00,1022.4,928,110.86667,25.563334
1/25/2019 12:30,1085.2667,919.86664,116.46667,26.893333
1/25/2019 13:00,1095.4,906.8,118.333336,27.782667
1/25/2019 13:30,1116,926.6,122.4,27.93
1/25/2019 14:00,1142.6,913.26666,119.333336,27.754
1/25/2019 14:30,1130,919.26666,116.4,27.148666
1/25/2019 15:00,1051.6666,927.93335,111.4,25.968
1/25/2019 15:30,980.06665,948,105.13333,24.382
1/25/2019 16:00,878.93335,941.8,93.666664,22.1
